"","GeneID","DetectionFrequency"
"837","ENSG00000062038",0.75
"838","ENSG00000062096",0.40625
"839","ENSG00000062194",0.78125
"840","ENSG00000062282",0.875
"841","ENSG00000062370",0.53125
"842","ENSG00000062485",0.8125
"843","ENSG00000062524",0.5625
"844","ENSG00000062582",0.53125
"845","ENSG00000062598",0.84375
"846","ENSG00000062650",0.8125
"847","ENSG00000062716",0.90625
"848","ENSG00000062725",0.8125
"849","ENSG00000062822",0.46875
"850","ENSG00000063015",0.6875
"851","ENSG00000063046",0.8125
"852","ENSG00000063127",0.625
"853","ENSG00000063169",0.53125
"854","ENSG00000063176",0.40625
"855","ENSG00000063177",0.71875
"856","ENSG00000063180",0.34375
"857","ENSG00000063241",0.5625
"858","ENSG00000063244",0.75
"859","ENSG00000063245",0.90625
"860","ENSG00000063322",0.59375
"861","ENSG00000063438",0.6875
"862","ENSG00000063515",0.40625
"863","ENSG00000063587",0.78125
"864","ENSG00000063601",0.6875
"865","ENSG00000063660",0.5
"866","ENSG00000063761",0.8125
"867","ENSG00000063854",0.6875
"868","ENSG00000063978",0.8125
"869","ENSG00000064012",0.9375
"870","ENSG00000064042",0.9375
"871","ENSG00000064102",0.65625
"872","ENSG00000064115",0.6875
"873","ENSG00000064195",0.5625
"874","ENSG00000064199",0.65625
"875","ENSG00000064201",0.40625
"876","ENSG00000064205",0.5625
"877","ENSG00000064218",0.40625
"878","ENSG00000064225",0.9375
"879","ENSG00000064270",0.59375
"880","ENSG00000064300",0.4375
"881","ENSG00000064309",0.8125
"882","ENSG00000064313",0.84375
"883","ENSG00000064393",0.90625
"884","ENSG00000064419",0.8125
"885","ENSG00000064489",0
"886","ENSG00000064490",0.3125
"887","ENSG00000064545",0.6875
"888","ENSG00000064547",0.3125
"889","ENSG00000064601",0.25
"890","ENSG00000064607",0.71875
"891","ENSG00000064651",0.8125
"892","ENSG00000064652",0.84375
"893","ENSG00000064655",0.6875
"894","ENSG00000064666",0.5625
"895","ENSG00000064687",0.65625
"896","ENSG00000064692",0.84375
"897","ENSG00000064703",0.875
"898","ENSG00000064726",0.75
"899","ENSG00000064763",0.625
"900","ENSG00000064787",0.75
"901","ENSG00000064835",0.5625
"902","ENSG00000064886",0.8125
"903","ENSG00000064932",0.375
"904","ENSG00000064933",0.75
"905","ENSG00000064961",0.34375
"906","ENSG00000064989",0.78125
"907","ENSG00000064995",0.5
"908","ENSG00000064999",0.84375
"909","ENSG00000065000",0.625
"910","ENSG00000065029",0.84375
"911","ENSG00000065054",0.5625
"912","ENSG00000065057",0.3125
"913","ENSG00000065060",0.6875
"914","ENSG00000065135",0.9375
"915","ENSG00000065150",0.90625
"916","ENSG00000065154",0.75
"917","ENSG00000065183",0.84375
"918","ENSG00000065243",0.8125
"919","ENSG00000065268",0.34375
"920","ENSG00000065308",0.78125
"921","ENSG00000065320",0.71875
"922","ENSG00000065325",0.875
"923","ENSG00000065328",0.8125
"924","ENSG00000065357",0.6875
"925","ENSG00000065361",0.84375
"926","ENSG00000065371",0.5625
"927","ENSG00000065413",0.90625
"928","ENSG00000065427",0.9375
"929","ENSG00000065457",0.75
"930","ENSG00000065485",0.6875
"931","ENSG00000065491",0.65625
"932","ENSG00000065518",0.5625
"933","ENSG00000065526",0.875
"934","ENSG00000065534",0.9375
"935","ENSG00000065548",0.6875
"936","ENSG00000065559",0.90625
"937","ENSG00000065600",0.78125
"938","ENSG00000065609",0.8125
"939","ENSG00000065613",0.96875
"940","ENSG00000065615",0.875
"941","ENSG00000065618",0.96875
"942","ENSG00000065621",0.875
"943","ENSG00000065665",0.65625
"944","ENSG00000065675",0.84375
"945","ENSG00000065717",0.65625
"946","ENSG00000065802",0.71875
"947","ENSG00000065809",0.90625
"948","ENSG00000065833",0.6875
"949","ENSG00000065882",0.9375
"950","ENSG00000065883",0.875
"951","ENSG00000065911",0.65625
"952","ENSG00000065923",0.75
"953","ENSG00000065970",0.78125
"954","ENSG00000065978",0.84375
"955","ENSG00000065989",0.625
"956","ENSG00000066027",0.84375
"957","ENSG00000066032",0.9375
"958","ENSG00000066044",0.71875
"959","ENSG00000066056",0.6875
"960","ENSG00000066084",0.90625
"961","ENSG00000066117",0.75
"962","ENSG00000066135",0.71875
"963","ENSG00000066136",0.875
"964","ENSG00000066185",0.53125
"965","ENSG00000066230",0.3125
"966","ENSG00000066248",0.5625
"967","ENSG00000066279",0.90625
"968","ENSG00000066294",0.75
"969","ENSG00000066322",0.40625
"970","ENSG00000066336",0.625
"971","ENSG00000066379",0.1875
"972","ENSG00000066382",0.96875
"973","ENSG00000066405",0.75
"974","ENSG00000066422",0.6875
"975","ENSG00000066427",0.90625
"976","ENSG00000066455",0.84375
"977","ENSG00000066468",0.90625
"978","ENSG00000066557",0.84375
"979","ENSG00000066583",0.65625
"980","ENSG00000066629",0.84375
"981","ENSG00000066651",0.65625
"982","ENSG00000066654",0.75
"983","ENSG00000066697",0.6875
"984","ENSG00000066735",0.53125
"985","ENSG00000066739",0.9375
"986","ENSG00000066777",0.9375
"987","ENSG00000066813",0.75
"988","ENSG00000066827",0.8125
"989","ENSG00000066855",0.78125
"990","ENSG00000066923",0.40625
"991","ENSG00000066926",0.78125
"992","ENSG00000066933",0.9375
"993","ENSG00000067048",0.28125
"994","ENSG00000067057",0.8125
"995","ENSG00000067064",0.53125
"996","ENSG00000067066",1
"997","ENSG00000067082",0.84375
"998","ENSG00000067113",0.53125
"999","ENSG00000067141",0.96875
"1000","ENSG00000067167",0.6875
"1001","ENSG00000067177",0.625
"1002","ENSG00000067182",0.78125
"1003","ENSG00000067191",0.59375
"1004","ENSG00000067208",0.90625
"1005","ENSG00000067221",0.875
"1006","ENSG00000067225",0.78125
"1007","ENSG00000067248",0.84375
"1008","ENSG00000067334",0.78125
"1009","ENSG00000067365",0.90625
"1010","ENSG00000067369",0.78125
"1011","ENSG00000067445",0.5
"1012","ENSG00000067533",0.84375
"1013","ENSG00000067560",0.65625
"1014","ENSG00000067596",0.84375
"1015","ENSG00000067601",0.1875
"1016","ENSG00000067606",0.78125
"1017","ENSG00000067646",0.1875
"1018","ENSG00000067704",0.875
"1019","ENSG00000067715",0.875
"1020","ENSG00000067798",0.96875
"1021","ENSG00000067829",0.28125
"1022","ENSG00000067836",0.46875
"1023","ENSG00000067840",0.4375
"1024","ENSG00000067842",0.75
"1025","ENSG00000067900",0.96875
"1026","ENSG00000067955",0.90625
"1027","ENSG00000067992",0.5
"1028","ENSG00000068001",0.34375
"1029","ENSG00000068024",0.96875
"1030","ENSG00000068028",0.46875
"1031","ENSG00000068078",0.53125
"1032","ENSG00000068079",0.40625
"1033","ENSG00000068097",0.8125
"1034","ENSG00000068120",0.625
"1035","ENSG00000068137",0.53125
"1036","ENSG00000068305",0.8125
"1037","ENSG00000068308",0.5
"1038","ENSG00000068323",0.21875
"1039","ENSG00000068354",0.46875
"1040","ENSG00000068366",0.71875
"1041","ENSG00000068383",0.75
"1042","ENSG00000068394",0.375
"1043","ENSG00000068400",0.6875
"1044","ENSG00000068438",0.5
"1045","ENSG00000068489",0.84375
"1046","ENSG00000068615",0.8125
"1047","ENSG00000068650",0.75
"1048","ENSG00000068654",0.875
"1049","ENSG00000068697",0.8125
"1050","ENSG00000068724",0.78125
"1051","ENSG00000068745",0.6875
"1052","ENSG00000068781",0.125
"1053","ENSG00000068784",0.8125
"1054","ENSG00000068796",0.9375
"1055","ENSG00000068831",0.40625
"1056","ENSG00000068878",0.96875
"1057","ENSG00000068885",0.5625
"1058","ENSG00000068903",0.59375
"1059","ENSG00000068912",0.625
"1060","ENSG00000068971",0.625
"1061","ENSG00000068976",0.59375
"1062","ENSG00000068985",0.34375
"1063","ENSG00000069011",0.53125
"1064","ENSG00000069018",0.78125
"1065","ENSG00000069020",0.90625
"1066","ENSG00000069122",0.96875
"1067","ENSG00000069188",0.625
"1068","ENSG00000069206",0.8125
"1069","ENSG00000069248",0.8125
"1070","ENSG00000069275",0.90625
"1071","ENSG00000069329",0.84375
"1072","ENSG00000069345",0.8125
"1073","ENSG00000069399",0.5
"1074","ENSG00000069424",0.84375
"1075","ENSG00000069431",0.84375
"1076","ENSG00000069482",0.5
"1077","ENSG00000069493",0.78125
"1078","ENSG00000069509",0.59375
"1079","ENSG00000069535",0.4375
"1080","ENSG00000069667",0.9375
"1081","ENSG00000069696",0.4375
"1082","ENSG00000069702",0.90625
"1083","ENSG00000069712",0.78125
"1084","ENSG00000069764",0.25
"1085","ENSG00000069812",0.78125
"1086","ENSG00000069849",0.71875
"1087","ENSG00000069869",0.84375
"1088","ENSG00000069943",0.53125
"1089","ENSG00000069956",0.8125
"1090","ENSG00000069966",0.84375
"1091","ENSG00000069974",0.8125
"1092","ENSG00000069998",0.8125
"1093","ENSG00000070010",0.65625
"1094","ENSG00000070018",1
"1095","ENSG00000070019",0.84375
"1096","ENSG00000070031",0.3125
"1097","ENSG00000070047",0.65625
"1098","ENSG00000070061",0.71875
"1099","ENSG00000070081",0.90625
"1100","ENSG00000070087",0.53125
"1101","ENSG00000070159",1
"1102","ENSG00000070182",0.78125
"1103","ENSG00000070190",0.78125
"1104","ENSG00000070193",0.84375
"1105","ENSG00000070214",0.9375
"1106","ENSG00000070269",0.84375
"1107","ENSG00000070366",0.75
"1108","ENSG00000070367",0.875
"1109","ENSG00000070371",0.875
"1110","ENSG00000070388",0.3125
"1111","ENSG00000070404",0.53125
"1112","ENSG00000070413",0.5
"1113","ENSG00000070423",0.46875
"1114","ENSG00000070444",0.5625
"1115","ENSG00000070476",0.8125
"1116","ENSG00000070495",0.75
"1117","ENSG00000070501",0.78125
"1118","ENSG00000070526",0.5625
"1119","ENSG00000070540",0.59375
"1120","ENSG00000070601",0.75
"1121","ENSG00000070610",0.59375
"1122","ENSG00000070614",0.78125
"1123","ENSG00000070669",0.65625
"1124","ENSG00000070718",0.90625
"1125","ENSG00000070729",0.9375
"1126","ENSG00000070731",0.3125
"1127","ENSG00000070748",0.75
"1128","ENSG00000070756",1
"1129","ENSG00000070759",0.8125
"1130","ENSG00000070761",0.4375
"1131","ENSG00000070770",0.75
"1132","ENSG00000070778",0.78125
"1133","ENSG00000070785",0.71875
"1134","ENSG00000070808",0.6875
"1135","ENSG00000070814",0.6875
"1136","ENSG00000070831",0.8125
"1137","ENSG00000070882",0.9375
"1138","ENSG00000070886",0.5625
"1139","ENSG00000070915",0.78125
"1140","ENSG00000070950",0.875
"1141","ENSG00000070961",0.90625
"1142","ENSG00000070985",0.40625
"1143","ENSG00000071051",0.5625
"1144","ENSG00000071054",0.875
"1145","ENSG00000071073",0.8125
"1146","ENSG00000071082",0.875
"1147","ENSG00000071127",0.8125
"1148","ENSG00000071189",0.9375
"1149","ENSG00000071203",0.65625
"1150","ENSG00000071205",0.90625
"1151","ENSG00000071242",0.875
"1152","ENSG00000071243",0.78125
"1153","ENSG00000071246",0.59375
"1154","ENSG00000071282",0.84375
"1155","ENSG00000071462",0.8125
"1156","ENSG00000071537",0.75
"1157","ENSG00000071539",0.78125
"1158","ENSG00000071553",0.53125
"1159","ENSG00000071564",0.625
"1160","ENSG00000071575",0.75
"1161","ENSG00000071626",0.84375
"1162","ENSG00000071655",0.53125
"1163","ENSG00000071677",0.03125
"1164","ENSG00000071794",0.90625
"1165","ENSG00000071859",0.5
"1166","ENSG00000071889",0.59375
"1167","ENSG00000071894",0.59375
"1168","ENSG00000071909",0.84375
"1169","ENSG00000071967",0.8125
"1170","ENSG00000071991",0.8125
"1171","ENSG00000071994",0.90625
"1172","ENSG00000072041",0.8125
"1173","ENSG00000072042",0.71875
"1174","ENSG00000072062",0.78125
"1175","ENSG00000072071",0.625
"1176","ENSG00000072080",0.625
"1177","ENSG00000072110",0.625
"1178","ENSG00000072121",0.8125
"1179","ENSG00000072133",0.875
"1180","ENSG00000072134",0.59375
"1181","ENSG00000072135",0.71875
"1182","ENSG00000072163",0.6875
"1183","ENSG00000072182",0.59375
"1184","ENSG00000072195",0.78125
"1185","ENSG00000072201",0.6875
"1186","ENSG00000072210",0.8125
"1187","ENSG00000072274",0.90625
"1188","ENSG00000072310",0.375
"1189","ENSG00000072315",0.5
"1190","ENSG00000072364",0.8125
"1191","ENSG00000072401",0.75
"1192","ENSG00000072415",0.875
"1193","ENSG00000072422",0.75
"1194","ENSG00000072501",0.78125
"1195","ENSG00000072506",0.34375
"1196","ENSG00000072518",0.65625
"1197","ENSG00000072571",0.71875
"1198","ENSG00000072609",0.875
"1199","ENSG00000072657",0.8125
"1200","ENSG00000072682",0.6875
"1201","ENSG00000072694",0.75
"1202","ENSG00000072736",0.59375
"1203","ENSG00000072756",0.875
"1204","ENSG00000072778",0.71875
"1205","ENSG00000072786",0.75
"1206","ENSG00000072803",0.9375
"1207","ENSG00000072818",0.6875
"1208","ENSG00000072832",0.6875
"1209","ENSG00000072840",0.875
"1210","ENSG00000072849",0.8125
"1211","ENSG00000072858",0.8125
"1212","ENSG00000072864",0.71875
"1213","ENSG00000072952",0.875
"1214","ENSG00000072954",0.46875
"1215","ENSG00000072958",0.9375
"1216","ENSG00000073008",0.625
"1217","ENSG00000073050",0.78125
"1218","ENSG00000073060",0.875
"1219","ENSG00000073067",0.21875
"1220","ENSG00000073111",0.78125
"1221","ENSG00000073146",0.9375
"1222","ENSG00000073150",0.3125
"1223","ENSG00000073169",0.25
"1224","ENSG00000073282",0.78125
"1225","ENSG00000073331",0.90625
"1226","ENSG00000073350",0.65625
"1227","ENSG00000073417",0.875
"1228","ENSG00000073464",0.65625
"1229","ENSG00000073536",0.625
"1230","ENSG00000073578",0.8125
"1231","ENSG00000073584",0.71875
"1232","ENSG00000073598",0.21875
"1233","ENSG00000073605",0.875
"1234","ENSG00000073614",0.875
"1235","ENSG00000073670",0.5625
"1236","ENSG00000073711",0.8125
"1237","ENSG00000073712",0.90625
"1238","ENSG00000073734",0.875
"1239","ENSG00000073737",0.90625
"1240","ENSG00000073754",0.65625
"1241","ENSG00000073756",0.65625
"1242","ENSG00000073792",0.90625
"1243","ENSG00000073803",0.875
"1244","ENSG00000073849",0.71875
"1245","ENSG00000073861",0.4375
"1246","ENSG00000073905",0.40625
"1247","ENSG00000073910",0.9375
"1248","ENSG00000073921",0.90625
"1249","ENSG00000073969",0.53125
"1250","ENSG00000074047",0.75
"1251","ENSG00000074054",0.9375
"1252","ENSG00000074071",0.21875
"1253","ENSG00000074181",0.6875
"1254","ENSG00000074201",0.8125
"1255","ENSG00000074211",0.75
"1256","ENSG00000074219",0.625
"1257","ENSG00000074266",0.75
"1258","ENSG00000074276",0.625
"1259","ENSG00000074317",0.375
"1260","ENSG00000074319",0.6875
"1261","ENSG00000074356",0.9375
"1262","ENSG00000074370",0.5625
"1263","ENSG00000074410",0.84375
"1264","ENSG00000074416",0.75
"1265","ENSG00000074527",0.625
"1266","ENSG00000074582",0.5
"1267","ENSG00000074590",0.78125
"1268","ENSG00000074603",0.875
"1269","ENSG00000074621",0.8125
"1270","ENSG00000074657",0.84375
"1271","ENSG00000074660",0.53125
"1272","ENSG00000074695",0.84375
"1273","ENSG00000074696",0.78125
"1274","ENSG00000074706",0.78125
"1275","ENSG00000074755",0.96875
"1276","ENSG00000074771",0.6875
"1277","ENSG00000074800",0.75
"1278","ENSG00000074803",0.875
"1279","ENSG00000074842",0.375
"1280","ENSG00000074855",0.5625
"1281","ENSG00000074935",0.875
"1282","ENSG00000074964",0.78125
"1283","ENSG00000074966",0.625
"1284","ENSG00000075035",0.78125
"1285","ENSG00000075043",0.78125
"1286","ENSG00000075073",0.65625
"1287","ENSG00000075089",0.84375
"1288","ENSG00000075131",0.59375
"1289","ENSG00000075142",0.625
"1290","ENSG00000075151",0.9375
"1291","ENSG00000075188",0.71875
"1292","ENSG00000075213",0.84375
"1293","ENSG00000075218",0.65625
"1294","ENSG00000075223",0.9375
"1295","ENSG00000075234",0.71875
"1296","ENSG00000075239",0.875
"1297","ENSG00000075240",0.84375
"1298","ENSG00000075275",0.875
"1299","ENSG00000075290",0.65625
"1300","ENSG00000075292",0.9375
"1301","ENSG00000075303",0.71875
"1302","ENSG00000075336",0.71875
"1303","ENSG00000075340",0.90625
"1304","ENSG00000075388",0.8125
"1305","ENSG00000075391",1
"1306","ENSG00000075399",0.5
"1307","ENSG00000075407",0.84375
"1308","ENSG00000075413",0.9375
"1309","ENSG00000075415",0.84375
"1310","ENSG00000075420",0.84375
"1311","ENSG00000075426",0.84375
"1312","ENSG00000075429",0.46875
"1313","ENSG00000075461",0.75
"1314","ENSG00000075539",1
"1315","ENSG00000075568",0.90625
"1316","ENSG00000075618",0.28125
"1317","ENSG00000075624",1
"1318","ENSG00000075643",0.90625
"1319","ENSG00000075651",0.90625
"1320","ENSG00000075673",0.75
"1321","ENSG00000075702",0.78125
"1322","ENSG00000075711",0.90625
"1323","ENSG00000075785",0.6875
"1324","ENSG00000075790",0.84375
"1325","ENSG00000075826",0.65625
"1326","ENSG00000075856",0.875
"1327","ENSG00000075884",0.84375
"1328","ENSG00000075886",0.3125
"1329","ENSG00000075891",0.84375
"1330","ENSG00000075914",0.625
"1331","ENSG00000075945",0.84375
"1332","ENSG00000075975",0.5625
"1333","ENSG00000076003",0.84375
"1334","ENSG00000076043",0.6875
"1335","ENSG00000076053",0.65625
"1336","ENSG00000076067",0.78125
"1337","ENSG00000076108",0.8125
"1338","ENSG00000076201",0.5
"1339","ENSG00000076242",0.75
"1340","ENSG00000076248",0.59375
"1341","ENSG00000076258",0.53125
"1342","ENSG00000076321",0.75
"1343","ENSG00000076344",0.40625
"1344","ENSG00000076351",0.34375
"1345","ENSG00000076356",0.90625
"1346","ENSG00000076382",0.6875
"1347","ENSG00000076513",0.84375
"1348","ENSG00000076554",0.75
"1349","ENSG00000076555",0.96875
"1350","ENSG00000076604",0.34375
"1351","ENSG00000076641",0.90625
"1352","ENSG00000076650",0.9375
"1353","ENSG00000076662",0.09375
"1354","ENSG00000076685",0.75
"1355","ENSG00000076706",0.625
"1356","ENSG00000076716",0.6875
"1357","ENSG00000076770",0.90625
"1358","ENSG00000076826",0.5
"1359","ENSG00000076864",0.5625
"1360","ENSG00000076924",0.375
"1361","ENSG00000076928",0.6875
"1362","ENSG00000076944",0.40625
"1363","ENSG00000076984",0.40625
"1364","ENSG00000077009",0.4375
"1365","ENSG00000077044",0.875
"1366","ENSG00000077063",0.875
"1367","ENSG00000077080",0.40625
"1368","ENSG00000077092",0.71875
"1369","ENSG00000077097",0.8125
"1370","ENSG00000077147",0.84375
"1371","ENSG00000077150",0.53125
"1372","ENSG00000077152",0.53125
"1373","ENSG00000077157",0.875
"1374","ENSG00000077232",0.90625
"1375","ENSG00000077235",0.8125
"1376","ENSG00000077238",0.90625
"1377","ENSG00000077254",0.90625
"1378","ENSG00000077264",0.59375
"1379","ENSG00000077274",0.6875
"1380","ENSG00000077279",0.75
"1381","ENSG00000077312",0.5
"1382","ENSG00000077327",0.8125
"1383","ENSG00000077348",0.625
"1384","ENSG00000077380",0.78125
"1385","ENSG00000077420",0.71875
"1386","ENSG00000077454",0.25
"1387","ENSG00000077458",0.53125
"1388","ENSG00000077463",0.46875
"1389","ENSG00000077498",0.5625
"1390","ENSG00000077514",0.75
"1391","ENSG00000077522",0.84375
"1392","ENSG00000077549",0.84375
"1393","ENSG00000077585",0.90625
"1394","ENSG00000077616",0.875
"1395","ENSG00000077684",0.71875
"1396","ENSG00000077713",0.5
"1397","ENSG00000077721",0.625
"1398","ENSG00000077782",0.84375
"1399","ENSG00000077800",0.65625
"1400","ENSG00000077935",0.90625
"1401","ENSG00000077942",0.875
"1402","ENSG00000077943",0.96875
"1403","ENSG00000077984",0.34375
"1404","ENSG00000078018",0.75
"1405","ENSG00000078043",0.90625
"1406","ENSG00000078053",0.9375
"1407","ENSG00000078061",0.5
"1408","ENSG00000078070",0.71875
"1409","ENSG00000078081",0.65625
"1410","ENSG00000078098",0.8125
"1411","ENSG00000078114",0.90625
"1412","ENSG00000078124",0.9375
"1413","ENSG00000078140",0.65625
"1414","ENSG00000078142",0.9375
"1415","ENSG00000078177",0.8125
"1416","ENSG00000078237",0.8125
"1417","ENSG00000078246",0.625
"1418","ENSG00000078269",0.9375
"1419","ENSG00000078295",0.96875
"1420","ENSG00000078304",0.90625
"1421","ENSG00000078319",0.21875
"1422","ENSG00000078328",0.9375
"1423","ENSG00000078369",0.875
"1424","ENSG00000078399",0.53125
"1425","ENSG00000078401",0.75
"1426","ENSG00000078403",0.8125
"1427","ENSG00000078487",0.84375
"1428","ENSG00000078549",0.8125
"1429","ENSG00000078579",0.53125
"1430","ENSG00000078589",0.53125
"1431","ENSG00000078596",0.625
"1432","ENSG00000078618",0.84375
"1433","ENSG00000078668",0.78125
"1434","ENSG00000078674",0.9375
"1435","ENSG00000078687",0.9375
"1436","ENSG00000078699",0.9375
"1437","ENSG00000078725",0.65625
"1438","ENSG00000078747",0.90625
"1439","ENSG00000078795",0.75
"1440","ENSG00000078804",0.625
